Pattern
"((52, 190), (52, 190), (53, 190))"
"((101, 111), (101, 111))"
"((101, 112), (101, 112))"
"((176, 190), (178, 188))"
"((123, 118), (123, 118))"
"((96, 70), (96, 70))"
"((178, 188), (176, 190))"
"((120, 55), (119, 56))"
"((124, 51), (124, 51))"
"((178, 188), (178, 188))"
"((177, 189), (177, 189))"
"((120, 55), (120, 55))"
"((101, 111), (101, 112))"
"((119, 56), (120, 55))"
"((129, 4), (129, 4))"
"((81, 99), (81, 99))"
"((96, 69), (96, 69))"
"((177, 189), (178, 188))"
"((178, 188), (177, 189))"
"((101, 112), (101, 111))"
"((68, 177), (68, 177))"
"((103, 82), (103, 81))"
"((96, 70), (96, 69))"
"((103, 81), (103, 82))"
"((103, 81), (103, 81))"
"((176, 190), (177, 189))"
"((124, 51), (124, 50))"
"((177, 189), (176, 190))"
"((103, 81), (104, 81))"
"((96, 69), (96, 70))"
"((124, 50), (124, 51))"
"((101, 111), (101, 111), (101, 112))"
"((177, 189), (178, 188), (177, 189))"
"((101, 111), (101, 112), (101, 111))"
"((177, 189), (177, 189), (178, 188))"
"((178, 188), (178, 188), (177, 189))"
"((101, 112), (101, 112), (101, 111))"
"((171, 72), (170, 73))"
"((96, 94), (96, 95))"
"((177, 34), (177, 34))"
"((178, 32), (177, 34))"
"((105, 134), (105, 134))"
"((96, 95), (95, 95))"
"((170, 73), (170, 73))"
"((95, 95), (96, 95))"
"((177, 34), (178, 32))"
"((178, 32), (178, 32))"
"((96, 94), (95, 95))"
"((13, 8), (13, 8))"
"((112, 88), (111, 89))"
"((14, 9), (13, 8))"
"((96, 95), (96, 94))"
"((170, 73), (171, 72))"
"((91, 94), (91, 94))"
"((95, 95), (95, 95))"
"((112, 88), (112, 88))"
"((177, 34), (177, 34), (178, 32))"
"((95, 95), (96, 94), (96, 94))"
"((178, 32), (177, 34), (178, 32))"
"((177, 34), (178, 32), (178, 32))"
"((95, 95), (96, 94), (95, 95))"
"((96, 95), (95, 95), (96, 94))"
"((96, 94), (95, 95), (95, 95))"
"((175, 89), (176, 89))"
"((133, 93), (133, 93))"
"((9, 12), (9, 12))"
"((82, 97), (82, 96))"
"((170, 71), (170, 71))"
"((145, 62), (145, 61))"
"((175, 89), (175, 89))"
"((133, 94), (133, 93))"
"((133, 93), (133, 94))"
"((145, 61), (145, 61))"
"((97, 100), (97, 100))"
"((82, 96), (82, 96))"
"((176, 89), (175, 89))"
"((145, 62), (145, 62))"
"((175, 89), (175, 90))"
"((145, 61), (145, 62))"
"((163, 55), (162, 54))"
"((162, 54), (162, 54))"
"((132, 62), (132, 62))"
"((48, 179), (48, 179))"
"((132, 63), (132, 62))"
"((163, 55), (163, 55))"
"((162, 54), (163, 55))"
"((48, 179), (135, 81))"
"((135, 81), (48, 179))"
"((132, 63), (132, 63))"
"((48, 179), (135, 81), (135, 81))"
"((48, 179), (135, 81), (48, 179))"
"((48, 179), (48, 179), (135, 81))"
"((152, 68), (152, 68))"
"((130, 79), (130, 79))"
"((86, 68), (86, 68))"
"((105, 33), (105, 33))"
"((96, 33), (97, 33))"
"((130, 80), (130, 80))"
"((130, 79), (130, 80))"
"((89, 68), (89, 68))"
"((153, 69), (152, 68))"
"((171, 176), (170, 176))"
"((86, 68), (89, 68))"
"((130, 80), (130, 79))"
"((89, 68), (86, 68))"
"((123, 85), (122, 84))"
"((131, 144), (131, 144))"
"((185, 95), (185, 94))"
"((129, 140), (131, 144))"
"((185, 94), (186, 96))"
"((79, 86), (79, 86))"
"((142, 101), (142, 102))"
"((140, 74), (140, 74))"
"((142, 102), (142, 101))"
"((122, 84), (123, 85))"
"((122, 84), (122, 84))"
"((140, 74), (141, 75))"
"((141, 75), (140, 74))"
"((141, 75), (141, 75))"
"((198, 114), (199, 114))"
"((185, 94), (185, 94))"
"((199, 114), (198, 114))"
"((142, 102), (142, 102))"
"((142, 101), (142, 101))"
"((140, 74), (141, 75), (140, 74))"
"((140, 74), (141, 75), (141, 75))"
"((140, 74), (140, 74), (141, 75))"
"((29, 154), (27, 156))"
"((110, 113), (110, 114))"
"((175, 78), (175, 78))"
"((110, 114), (110, 114))"
"((144, 84), (144, 84))"
"((127, 68), (127, 69))"
"((144, 84), (145, 84))"
"((175, 78), (176, 78))"
"((176, 78), (176, 78))"
"((84, 118), (84, 118))"
"((145, 84), (144, 84))"
"((145, 84), (145, 84))"
"((110, 113), (110, 113))"
"((144, 82), (144, 82))"
"((127, 69), (127, 69))"
"((176, 78), (175, 78))"
"((110, 114), (110, 113))"
"((127, 68), (127, 68))"
"((127, 69), (127, 68))"
"((144, 84), (145, 84), (144, 84))"
"((127, 68), (127, 69), (127, 68))"
"((110, 113), (110, 114), (110, 113))"
"((110, 113), (110, 114), (110, 114))"
"((175, 78), (176, 78), (175, 78))"
"((127, 69), (127, 69), (127, 68))"
"((144, 84), (144, 84), (145, 84))"
"((144, 84), (145, 84), (145, 84))"
"((127, 68), (127, 69), (127, 69))"
"((116, 7), (116, 7))"
"((79, 123), (79, 123))"
"((107, 82), (107, 82))"
"((165, 76), (165, 76))"
"((165, 76), (166, 77))"
"((116, 8), (116, 7))"
"((106, 82), (107, 82))"
"((52, 171), (52, 172))"
"((132, 146), (132, 144))"
"((107, 82), (106, 82))"
"((192, 53), (192, 53))"
"((116, 7), (116, 8))"
"((52, 171), (52, 171))"
"((77, 123), (79, 123))"
"((187, 63), (187, 63))"
"((191, 53), (191, 53))"
"((106, 82), (106, 82))"
"((191, 53), (192, 54))"
"((143, 81), (143, 81))"
"((116, 8), (116, 8))"
"((192, 54), (191, 53))"
"((106, 83), (106, 82))"
"((152, 63), (151, 63))"
"((192, 54), (192, 54))"
"((166, 77), (165, 76))"
"((79, 123), (77, 123))"
"((132, 144), (132, 146))"
"((52, 172), (52, 171))"
"((116, 8), (116, 7), (116, 8))"
"((107, 82), (106, 82), (106, 82))"
"((106, 82), (107, 82), (106, 82))"
"((116, 7), (116, 7), (116, 8))"
"((116, 7), (116, 8), (116, 8))"
"((116, 7), (116, 7), (116, 8), (116, 8))"
"((74, 5), (74, 7))"
"((74, 5), (74, 6))"
"((60, 114), (60, 114))"
"((63, 8), (63, 8))"
"((74, 6), (74, 7))"
"((74, 6), (74, 6))"
"((63, 8), (64, 8))"
"((90, 196), (90, 196))"
"((64, 8), (63, 8))"
"((90, 195), (90, 196))"
"((90, 195), (90, 195))"
"((74, 7), (74, 7))"
"((74, 7), (74, 6))"
"((158, 86), (157, 87))"
"((83, 66), (82, 66))"
"((74, 7), (74, 5))"
"((74, 6), (74, 5))"
"((90, 196), (90, 195))"
"((153, 88), (153, 88))"
"((172, 77), (172, 77))"
"((112, 142), (112, 143))"
"((170, 77), (172, 77))"
"((156, 85), (155, 85))"
"((143, 74), (142, 75))"
"((98, 109), (98, 109))"
"((115, 52), (115, 50))"
"((100, 94), (100, 94))"
"((142, 75), (143, 74))"
"((113, 143), (112, 142))"
"((112, 143), (112, 143))"
"((168, 88), (169, 89))"
"((77, 85), (77, 85))"
"((78, 86), (77, 85))"
"((78, 85), (78, 85))"
"((112, 142), (112, 144))"
"((153, 88), (153, 87))"
"((72, 121), (72, 121))"
"((112, 142), (112, 142))"
"((168, 89), (169, 89))"
"((142, 75), (142, 75))"
"((153, 87), (153, 88))"
"((100, 94), (101, 93))"
"((143, 74), (143, 74))"
"((169, 89), (169, 89))"
"((80, 130), (80, 129))"
"((77, 85), (78, 85))"
"((112, 143), (112, 142))"
"((172, 77), (170, 77))"
"((78, 85), (77, 85))"
"((177, 74), (177, 75))"
"((101, 93), (100, 94))"
"((77, 85), (77, 85), (78, 85))"
"((77, 85), (78, 85), (77, 85))"
"((78, 85), (78, 85), (77, 85))"
"((157, 85), (157, 84))"
"((171, 60), (172, 61))"
"((172, 61), (172, 61))"
"((91, 133), (91, 133))"
"((158, 38), (158, 38))"
"((91, 132), (91, 132))"
"((157, 85), (157, 85))"
"((91, 133), (91, 132))"
"((157, 84), (157, 85))"
"((157, 84), (157, 84))"
"((158, 39), (158, 38))"
"((117, 101), (117, 101))"
"((117, 101), (117, 100))"
"((117, 100), (117, 101))"
"((117, 100), (117, 100))"
"((158, 38), (158, 39))"
"((91, 132), (91, 133))"
"((128, 66), (128, 66))"
"((163, 78), (163, 78))"
"((149, 122), (149, 122))"
"((158, 39), (158, 39))"
"((117, 101), (117, 101), (117, 100))"
"((117, 101), (117, 100), (117, 101))"
"((117, 101), (117, 100), (117, 100))"
"((146, 92), (146, 92))"
"((195, 46), (194, 45))"
"((176, 22), (176, 24))"
"((55, 1), (54, 1))"
"((115, 1), (115, 1))"
"((70, 13), (70, 13))"
"((149, 82), (149, 81))"
"((127, 57), (127, 56))"
"((127, 56), (127, 56))"
"((107, 83), (107, 83))"
"((153, 107), (153, 107))"
"((149, 81), (149, 82))"
"((149, 82), (149, 82))"
"((127, 57), (127, 57))"
"((127, 56), (127, 57))"
"((91, 98), (91, 98))"
"((127, 57), (127, 56), (127, 57))"
"((127, 57), (127, 56), (127, 56))"
"((69, 182), (69, 182))"
"((158, 77), (158, 77))"
"((137, 47), (137, 47))"
"((98, 99), (99, 100))"
"((119, 28), (119, 28))"
"((98, 99), (98, 99))"
"((165, 77), (165, 76))"
"((158, 77), (158, 76))"
"((99, 100), (98, 99))"
"((69, 182), (69, 183))"
"((69, 183), (69, 182))"
"((125, 102), (125, 101))"
"((165, 78), (165, 76))"
"((125, 101), (125, 102))"
"((70, 185), (70, 185))"
"((165, 76), (165, 78))"
"((194, 99), (192, 97))"
"((69, 182), (70, 185))"
"((70, 185), (69, 182))"
"((165, 78), (165, 78))"
"((86, 84), (86, 84))"
"((69, 182), (70, 185), (69, 182))"
"((165, 78), (165, 76), (165, 78))"
"((70, 185), (70, 185), (69, 182))"
"((157, 68), (157, 67))"
"((135, 46), (135, 46))"
"((151, 89), (151, 89))"
"((157, 67), (157, 68))"
"((157, 67), (157, 67))"
"((151, 89), (152, 89))"
"((152, 89), (152, 89))"
"((152, 89), (151, 89))"
"((157, 68), (157, 68))"
"((157, 68), (157, 67), (157, 68))"
"((151, 89), (152, 89), (152, 89))"
"((157, 67), (157, 68), (157, 68))"
"((151, 89), (151, 89), (152, 89))"
"((152, 89), (152, 89), (151, 89))"
"((151, 89), (152, 89), (151, 89))"
"((157, 68), (157, 67), (157, 67))"
"((157, 68), (157, 67), (157, 68), (157, 68))"
"((151, 89), (152, 89), (152, 89), (151, 89))"
"((151, 89), (151, 89), (152, 89), (151, 89))"
"((163, 63), (163, 63))"
"((169, 126), (167, 127))"
"((140, 56), (140, 57))"
"((167, 127), (169, 126))"
"((189, 65), (189, 65))"
"((143, 106), (142, 105))"
"((143, 106), (143, 106))"
"((169, 126), (169, 126))"
"((141, 50), (141, 50))"
"((74, 8), (74, 8))"
"((162, 63), (163, 63))"
"((73, 8), (73, 9))"
"((140, 57), (140, 57))"
"((183, 113), (183, 113))"
"((142, 105), (143, 106))"
"((140, 50), (141, 50))"
"((155, 61), (153, 61))"
"((73, 9), (74, 8))"
"((131, 105), (131, 105))"
"((181, 112), (183, 113))"
"((74, 8), (73, 8))"
"((73, 8), (74, 8))"
"((153, 61), (153, 61))"
"((183, 113), (181, 112))"
"((73, 9), (73, 8))"
"((189, 65), (190, 64))"
"((181, 112), (181, 112))"
"((73, 8), (73, 8))"
"((74, 8), (73, 9))"
"((167, 127), (167, 127))"
"((190, 64), (189, 65))"
"((74, 8), (74, 8), (73, 8))"
"((74, 8), (73, 8), (74, 8))"
"((143, 106), (142, 105), (143, 106))"
"((183, 113), (181, 112), (181, 112))"
"((74, 8), (73, 8), (73, 8))"
"((74, 8), (74, 8), (73, 8), (74, 8))"
"((74, 8), (74, 8), (73, 8), (73, 8))"
"((141, 65), (140, 65))"
"((141, 65), (141, 65))"
"((138, 63), (138, 63))"
"((138, 62), (138, 63))"
"((140, 65), (140, 65))"
"((172, 25), (172, 26))"
"((96, 109), (96, 109))"
"((140, 65), (141, 65))"
"((150, 92), (149, 92))"
"((199, 114), (199, 114))"
"((132, 101), (132, 101))"
"((96, 109), (96, 110))"
"((138, 63), (138, 62))"
"((136, 76), (136, 76))"
"((96, 110), (96, 109))"
"((180, 71), (180, 72))"
"((115, 132), (116, 136))"
"((38, 3), (37, 3))"
"((133, 92), (133, 92))"
"((116, 135), (115, 132))"
"((133, 91), (133, 92))"
"((116, 136), (116, 136))"
"((158, 75), (158, 75))"
"((116, 136), (115, 132))"
"((115, 132), (116, 135))"
"((75, 113), (75, 114))"
"((115, 132), (115, 132))"
"((180, 72), (180, 71))"
"((133, 92), (133, 91))"
"((133, 91), (133, 91))"
"((38, 3), (38, 3))"
"((115, 132), (116, 136), (115, 132))"
"((140, 69), (141, 70))"
"((124, 47), (124, 47))"
"((141, 70), (141, 70))"
"((111, 105), (110, 106))"
"((111, 105), (111, 105))"
"((150, 29), (149, 28))"
"((149, 28), (149, 28))"
"((46, 198), (47, 197))"
"((149, 28), (150, 29))"
"((110, 106), (110, 106))"
"((123, 88), (123, 88))"
"((110, 106), (111, 105))"
"((150, 29), (150, 29))"
"((111, 105), (110, 106), (111, 105))"
"((174, 137), (175, 137))"
"((97, 118), (97, 118))"
"((129, 77), (128, 77))"
"((194, 113), (194, 113))"
"((128, 77), (128, 77))"
"((97, 108), (97, 108))"
"((98, 108), (97, 108))"
"((72, 80), (73, 80))"
"((135, 47), (135, 47))"
"((73, 80), (72, 80))"
"((170, 176), (171, 176))"
"((97, 109), (97, 108))"
"((171, 176), (171, 176))"
"((90, 102), (90, 102))"
"((97, 108), (97, 109))"
"((90, 102), (88, 101))"
"((134, 87), (134, 87))"
"((134, 87), (133, 87))"
"((72, 80), (72, 80))"
"((77, 21), (77, 21))"
"((61, 187), (61, 188))"
"((96, 108), (97, 108))"
"((73, 80), (73, 80))"
"((97, 108), (98, 108))"
"((133, 87), (134, 87))"
"((133, 87), (133, 87))"
"((55, 188), (55, 188))"
"((88, 101), (90, 102))"
"((88, 101), (88, 101))"
"((90, 102), (88, 101), (90, 102))"
"((72, 80), (73, 80), (72, 80))"
"((90, 102), (90, 102), (88, 101))"
"((134, 87), (133, 87), (133, 87))"
"((90, 102), (88, 101), (88, 101))"
"((72, 80), (73, 80), (73, 80))"
"((73, 80), (72, 80), (72, 80))"
"((115, 47), (115, 47))"
"((183, 75), (183, 75))"
"((132, 76), (132, 76))"
"((183, 76), (183, 75))"
"((114, 85), (114, 85))"
"((177, 123), (177, 123))"
"((177, 123), (176, 123))"
"((176, 123), (177, 123))"
"((176, 123), (176, 123))"
"((177, 123), (176, 123), (176, 123))"
"((177, 123), (176, 123), (177, 123))"
"((177, 123), (177, 123), (176, 123))"
"((145, 46), (145, 46))"
"((101, 126), (102, 126))"
"((102, 126), (102, 126))"
"((145, 46), (146, 45))"
"((160, 31), (159, 31))"
"((34, 6), (34, 6))"
"((159, 31), (159, 31))"
"((7, 27), (7, 27))"
"((144, 46), (145, 46))"
"((146, 45), (145, 46))"
"((182, 88), (182, 88))"
"((102, 126), (101, 126))"
"((172, 56), (171, 55))"
"((99, 154), (99, 154))"
"((99, 154), (99, 153))"
"((99, 153), (99, 154))"
"((99, 153), (99, 153))"
"((171, 55), (172, 56))"
"((113, 130), (112, 130))"
"((112, 130), (112, 130))"
"((172, 56), (172, 56))"
"((181, 49), (181, 49))"
"((198, 57), (199, 56))"
"((113, 130), (113, 130))"
"((166, 59), (166, 59))"
"((112, 130), (113, 130))"
"((172, 56), (172, 55))"
"((172, 55), (172, 56))"
"((172, 55), (172, 55))"
"((113, 130), (112, 130), (113, 130))"
"((99, 154), (99, 154), (99, 153))"
"((97, 6), (97, 6))"
"((117, 87), (106, 81))"
"((106, 81), (106, 81))"
"((136, 75), (137, 75))"
"((136, 75), (136, 75))"
"((136, 75), (136, 74))"
"((136, 74), (136, 75))"
"((182, 62), (182, 62))"
"((137, 74), (136, 74))"
"((70, 183), (70, 183))"
"((97, 6), (98, 6))"
"((98, 6), (97, 6))"
"((136, 75), (137, 74))"
"((137, 75), (136, 75))"
"((182, 62), (180, 62))"
"((96, 6), (97, 6))"
"((70, 184), (70, 183))"
"((114, 20), (114, 20))"
"((136, 74), (136, 74))"
"((180, 62), (182, 62))"
"((117, 87), (117, 87))"
"((106, 81), (117, 87))"
"((117, 87), (106, 81), (106, 81))"
"((182, 62), (180, 62), (182, 62))"
"((182, 62), (182, 62), (180, 62))"
"((136, 75), (136, 75), (136, 74))"
"((136, 75), (136, 74), (136, 75))"
"((136, 75), (136, 74), (136, 74))"
"((180, 62), (180, 62), (182, 62))"
"((160, 36), (160, 36))"
"((156, 63), (156, 63))"
"((156, 63), (156, 62))"
"((156, 62), (156, 63))"
"((156, 63), (157, 63))"
"((88, 8), (88, 7))"
"((116, 132), (116, 132))"
"((160, 36), (161, 36))"
"((161, 36), (161, 36))"
"((161, 36), (160, 36))"
"((93, 21), (93, 21))"
"((115, 88), (114, 89))"
"((143, 75), (143, 75))"
"((114, 89), (114, 89))"
"((115, 88), (115, 88))"
"((123, 91), (123, 91))"
"((84, 84), (83, 85))"
"((114, 89), (115, 88))"
"((142, 75), (143, 75))"
"((149, 121), (149, 120))"
"((66, 116), (66, 116))"
"((123, 90), (123, 90))"
"((143, 75), (142, 75))"
"((152, 104), (152, 104))"
"((83, 85), (84, 84))"
"((66, 117), (66, 116))"
"((123, 91), (123, 90))"
"((66, 116), (66, 117))"
"((62, 115), (62, 115))"
"((123, 90), (123, 91))"
"((123, 91), (123, 91), (123, 90))"
"((123, 91), (123, 90), (123, 91))"
"((119, 111), (120, 111))"
"((32, 142), (31, 142))"
"((13, 6), (13, 6))"
"((54, 178), (54, 178))"
"((144, 73), (144, 73))"
"((194, 97), (194, 97))"
"((31, 142), (32, 141))"
"((77, 84), (78, 84))"
"((77, 85), (78, 84))"
"((165, 39), (165, 38))"
"((119, 111), (119, 111))"
"((32, 141), (31, 142))"
"((195, 96), (195, 96))"
"((120, 111), (120, 111))"
"((194, 97), (195, 96))"
"((165, 38), (165, 39))"
"((120, 111), (119, 111))"
"((13, 6), (13, 5))"
"((31, 142), (31, 142))"
"((92, 83), (92, 83))"
"((184, 51), (184, 50))"
"((160, 96), (160, 96))"
"((13, 5), (13, 6))"
"((195, 96), (194, 97))"
"((13, 5), (13, 5))"
"((32, 142), (32, 141))"
"((32, 141), (32, 141))"
"((165, 39), (165, 39))"
"((119, 111), (120, 111), (119, 111))"
"((67, 167), (68, 167))"
"((171, 30), (171, 30))"
