Pattern
"((116, 7), (116, 8))"
"((116, 7), (116, 8))"
"((74, 5), (74, 7))"
"((74, 5), (74, 6))"
"((74, 6), (74, 7))"
"((63, 8), (64, 8))"
"((64, 8), (63, 8))"
"((90, 195), (90, 196))"
"((74, 7), (74, 6))"
"((158, 86), (157, 87))"
"((83, 66), (82, 66))"
"((74, 7), (74, 5))"
"((74, 6), (74, 5))"
"((90, 196), (90, 195))"
"((112, 142), (112, 143))"
"((170, 77), (172, 77))"
"((156, 85), (155, 85))"
"((143, 74), (142, 75))"
"((115, 52), (115, 50))"
"((142, 75), (143, 74))"
"((113, 143), (112, 142))"
"((168, 88), (169, 89))"
"((78, 86), (77, 85))"
"((112, 142), (112, 144))"
"((153, 88), (153, 87))"
"((168, 89), (169, 89))"
"((153, 87), (153, 88))"
"((100, 94), (101, 93))"
"((80, 130), (80, 129))"
"((77, 85), (78, 85))"
"((112, 143), (112, 142))"
"((172, 77), (170, 77))"
"((78, 85), (77, 85))"
"((177, 74), (177, 75))"
"((101, 93), (100, 94))"
"((77, 85), (78, 85))"
"((77, 85), (78, 85), (77, 85))"
"((78, 85), (77, 85))"
"((157, 85), (157, 84))"
"((171, 60), (172, 61))"
"((91, 133), (91, 132))"
"((157, 84), (157, 85))"
"((158, 39), (158, 38))"
"((117, 101), (117, 100))"
"((117, 100), (117, 101))"
"((158, 38), (158, 39))"
"((91, 132), (91, 133))"
"((117, 101), (117, 100))"
"((117, 101), (117, 100), (117, 101))"
"((117, 101), (117, 100))"
"((195, 46), (194, 45))"
"((176, 22), (176, 24))"
"((55, 1), (54, 1))"
"((149, 82), (149, 81))"
"((127, 57), (127, 56))"
"((149, 81), (149, 82))"
"((127, 56), (127, 57))"
"((127, 57), (127, 56), (127, 57))"
"((127, 57), (127, 56))"
"((98, 99), (99, 100))"
"((165, 77), (165, 76))"
"((158, 77), (158, 76))"
"((99, 100), (98, 99))"
"((69, 182), (69, 183))"
"((69, 183), (69, 182))"
"((125, 102), (125, 101))"
"((165, 78), (165, 76))"
"((125, 101), (125, 102))"
"((165, 76), (165, 78))"
"((194, 99), (192, 97))"
"((69, 182), (70, 185))"
"((70, 185), (69, 182))"
"((69, 182), (70, 185), (69, 182))"
"((165, 78), (165, 76), (165, 78))"
"((70, 185), (69, 182))"
"((157, 68), (157, 67))"
"((157, 67), (157, 68))"
"((151, 89), (152, 89))"
"((152, 89), (151, 89))"
"((157, 68), (157, 67), (157, 68))"
"((151, 89), (152, 89))"
"((157, 67), (157, 68))"
"((151, 89), (152, 89))"
"((152, 89), (151, 89))"
"((151, 89), (152, 89), (151, 89))"
"((157, 68), (157, 67))"
"((157, 68), (157, 67), (157, 68))"
"((151, 89), (152, 89), (151, 89))"
"((151, 89), (152, 89), (151, 89))"
"((169, 126), (167, 127))"
"((140, 56), (140, 57))"
"((167, 127), (169, 126))"
"((143, 106), (142, 105))"
"((162, 63), (163, 63))"
"((73, 8), (73, 9))"
"((142, 105), (143, 106))"
"((140, 50), (141, 50))"
"((155, 61), (153, 61))"
"((73, 9), (74, 8))"
"((181, 112), (183, 113))"
"((74, 8), (73, 8))"
"((73, 8), (74, 8))"
"((183, 113), (181, 112))"
"((73, 9), (73, 8))"
"((189, 65), (190, 64))"
"((74, 8), (73, 9))"
"((190, 64), (189, 65))"
"((74, 8), (73, 8))"
"((74, 8), (73, 8), (74, 8))"
"((143, 106), (142, 105), (143, 106))"
"((183, 113), (181, 112))"
"((74, 8), (73, 8))"
"((74, 8), (73, 8), (74, 8))"
"((74, 8), (73, 8))"
"((141, 65), (140, 65))"
"((138, 62), (138, 63))"
"((172, 25), (172, 26))"
"((140, 65), (141, 65))"
"((150, 92), (149, 92))"
"((96, 109), (96, 110))"
"((138, 63), (138, 62))"
"((96, 110), (96, 109))"
"((180, 71), (180, 72))"
"((115, 132), (116, 136))"
"((38, 3), (37, 3))"
"((116, 135), (115, 132))"
"((133, 91), (133, 92))"
"((116, 136), (115, 132))"
"((115, 132), (116, 135))"
"((75, 113), (75, 114))"
"((180, 72), (180, 71))"
"((133, 92), (133, 91))"
"((115, 132), (116, 136), (115, 132))"
"((140, 69), (141, 70))"
"((111, 105), (110, 106))"
"((150, 29), (149, 28))"
"((46, 198), (47, 197))"
"((149, 28), (150, 29))"
"((110, 106), (111, 105))"
"((111, 105), (110, 106), (111, 105))"
"((174, 137), (175, 137))"
"((129, 77), (128, 77))"
"((98, 108), (97, 108))"
"((72, 80), (73, 80))"
"((73, 80), (72, 80))"
"((170, 176), (171, 176))"
"((97, 109), (97, 108))"
"((97, 108), (97, 109))"
"((90, 102), (88, 101))"
"((134, 87), (133, 87))"
"((61, 187), (61, 188))"
"((96, 108), (97, 108))"
"((97, 108), (98, 108))"
"((133, 87), (134, 87))"
"((88, 101), (90, 102))"
"((90, 102), (88, 101), (90, 102))"
"((72, 80), (73, 80), (72, 80))"
"((90, 102), (88, 101))"
"((134, 87), (133, 87))"
"((90, 102), (88, 101))"
"((72, 80), (73, 80))"
"((73, 80), (72, 80))"
"((183, 76), (183, 75))"
"((177, 123), (176, 123))"
"((176, 123), (177, 123))"
"((177, 123), (176, 123))"
"((177, 123), (176, 123), (177, 123))"
"((177, 123), (176, 123))"
"((101, 126), (102, 126))"
"((145, 46), (146, 45))"
"((160, 31), (159, 31))"
"((144, 46), (145, 46))"
"((146, 45), (145, 46))"
"((102, 126), (101, 126))"
"((172, 56), (171, 55))"
"((99, 154), (99, 153))"
"((99, 153), (99, 154))"
"((171, 55), (172, 56))"
"((113, 130), (112, 130))"
"((198, 57), (199, 56))"
"((112, 130), (113, 130))"
"((172, 56), (172, 55))"
"((172, 55), (172, 56))"
"((113, 130), (112, 130), (113, 130))"
"((99, 154), (99, 153))"
"((117, 87), (106, 81))"
"((136, 75), (137, 75))"
"((136, 75), (136, 74))"
"((136, 74), (136, 75))"
"((137, 74), (136, 74))"
"((97, 6), (98, 6))"
"((98, 6), (97, 6))"
"((136, 75), (137, 74))"
"((137, 75), (136, 75))"
"((182, 62), (180, 62))"
"((96, 6), (97, 6))"
"((70, 184), (70, 183))"
"((180, 62), (182, 62))"
"((106, 81), (117, 87))"
"((117, 87), (106, 81))"
"((182, 62), (180, 62), (182, 62))"
"((182, 62), (180, 62))"
"((136, 75), (136, 74))"
"((136, 75), (136, 74), (136, 75))"
"((136, 75), (136, 74))"
"((180, 62), (182, 62))"
"((156, 63), (156, 62))"
"((156, 62), (156, 63))"
"((156, 63), (157, 63))"
"((88, 8), (88, 7))"
"((160, 36), (161, 36))"
"((161, 36), (160, 36))"
"((115, 88), (114, 89))"
"((84, 84), (83, 85))"
"((114, 89), (115, 88))"
"((142, 75), (143, 75))"
"((149, 121), (149, 120))"
"((143, 75), (142, 75))"
"((83, 85), (84, 84))"
"((66, 117), (66, 116))"
"((123, 91), (123, 90))"
"((66, 116), (66, 117))"
"((123, 90), (123, 91))"
"((123, 91), (123, 90))"
"((123, 91), (123, 90), (123, 91))"
"((119, 111), (120, 111))"
"((32, 142), (31, 142))"
"((31, 142), (32, 141))"
"((77, 84), (78, 84))"
"((77, 85), (78, 84))"
"((165, 39), (165, 38))"
"((32, 141), (31, 142))"
"((194, 97), (195, 96))"
"((165, 38), (165, 39))"
"((120, 111), (119, 111))"
"((13, 6), (13, 5))"
"((184, 51), (184, 50))"
"((13, 5), (13, 6))"
"((195, 96), (194, 97))"
"((32, 142), (32, 141))"
"((119, 111), (120, 111), (119, 111))"
"((67, 167), (68, 167))"
"((68, 167), (67, 167))"
"((163, 52), (162, 53))"
"((111, 101), (112, 102))"
"((162, 53), (163, 52))"
"((171, 30), (170, 28))"
"((76, 83), (78, 83))"
"((170, 28), (171, 30))"
"((78, 83), (76, 83))"
"((132, 78), (131, 78))"
"((112, 102), (111, 101))"
"((111, 101), (112, 102), (111, 101))"
"((112, 102), (111, 101))"
"((76, 83), (78, 83), (76, 83))"
"((170, 28), (171, 30))"
"((111, 101), (112, 102))"
"((146, 49), (145, 49))"
"((91, 139), (92, 138))"
"((180, 57), (180, 56))"
"((175, 18), (176, 17))"
"((103, 120), (104, 120))"
"((47, 3), (47, 4))"
"((70, 103), (71, 103))"
"((176, 17), (175, 18))"
"((121, 153), (121, 152))"
"((121, 152), (121, 153))"
"((36, 2), (36, 3))"
"((156, 76), (157, 76))"
"((104, 120), (103, 119))"
"((157, 76), (156, 76))"
"((56, 184), (56, 183))"
"((71, 103), (70, 103))"
"((36, 3), (36, 2))"
"((187, 147), (187, 148))"
"((56, 183), (56, 184))"
"((36, 2), (36, 3))"
"((36, 2), (36, 3))"
"((36, 2), (36, 3), (36, 2))"
"((176, 17), (175, 18))"
"((70, 103), (71, 103), (70, 103))"
"((176, 17), (175, 18))"
"((175, 18), (176, 17), (175, 18))"
"((178, 69), (179, 68))"
"((89, 118), (89, 119))"
"((163, 11), (162, 12))"
"((179, 68), (178, 69))"
"((69, 113), (68, 112))"
"((64, 75), (64, 74))"
"((68, 112), (69, 113))"
"((162, 12), (163, 11))"
"((94, 137), (95, 136))"
"((29, 160), (30, 159))"
"((30, 159), (29, 160))"
"((144, 66), (144, 65))"
"((167, 37), (167, 36))"
"((64, 74), (64, 75))"
"((178, 69), (179, 68), (178, 69))"
"((69, 113), (68, 112), (69, 113))"
"((30, 159), (29, 160))"
"((29, 160), (30, 159), (29, 160))"
"((29, 160), (30, 159))"
"((160, 132), (161, 132))"
"((90, 15), (91, 16))"
"((141, 83), (142, 84))"
"((161, 132), (160, 132))"
"((124, 67), (125, 67))"
"((144, 71), (143, 71))"
"((53, 178), (54, 178))"
"((54, 178), (53, 178))"
"((125, 67), (124, 67))"
"((143, 71), (144, 71))"
"((91, 16), (90, 15))"
"((161, 132), (160, 132))"
"((125, 67), (124, 67))"
"((54, 178), (53, 178))"
"((124, 67), (125, 67), (124, 67))"
"((136, 57), (136, 58))"
"((110, 105), (110, 104))"
"((93, 98), (94, 98))"
"((177, 87), (176, 87))"
"((102, 126), (113, 114))"
"((94, 98), (93, 99))"
"((176, 87), (177, 87))"
"((136, 58), (136, 57))"
"((93, 98), (93, 99))"
"((110, 104), (110, 105))"
"((93, 99), (94, 98))"
"((93, 99), (93, 98))"
"((160, 107), (159, 108))"
"((159, 108), (160, 107))"
"((73, 82), (73, 83))"
"((54, 135), (57, 136))"
"((183, 104), (184, 105))"
"((189, 102), (190, 102))"
"((55, 136), (54, 135))"
"((190, 102), (189, 102))"
"((143, 82), (144, 82))"
"((85, 101), (85, 100))"
"((141, 120), (142, 120))"
"((74, 83), (73, 82))"
"((175, 21), (174, 20))"
"((54, 135), (55, 136))"
"((57, 136), (54, 135))"
"((174, 20), (175, 21))"
"((54, 174), (53, 174))"
"((184, 105), (183, 104))"
"((73, 83), (73, 82))"
"((74, 83), (73, 83))"
"((189, 102), (190, 101))"
"((53, 174), (54, 174))"
"((73, 83), (74, 83))"
"((120, 94), (120, 93))"
"((111, 92), (120, 97))"
"((55, 136), (57, 136))"
"((142, 120), (141, 120))"
"((57, 136), (55, 136))"
"((120, 93), (120, 94))"
"((55, 136), (54, 135))"
"((73, 83), (74, 83))"
"((57, 136), (55, 136))"
"((54, 135), (57, 136), (55, 136))"
"((54, 135), (55, 136))"
"((57, 136), (54, 135))"
"((54, 135), (57, 136), (54, 135))"
"((74, 83), (73, 83))"
"((54, 135), (57, 136))"
"((74, 83), (73, 83), (74, 83))"
"((55, 136), (54, 135), (55, 136))"
"((55, 136), (57, 136), (55, 136))"
"((183, 103), (182, 103))"
"((124, 47), (123, 46))"
"((138, 95), (139, 94))"
"((139, 94), (138, 95))"
"((173, 38), (173, 37))"
"((123, 46), (124, 47))"
"((77, 121), (77, 122))"
"((65, 107), (64, 106))"
"((173, 37), (173, 38))"
"((77, 122), (77, 121))"
"((182, 103), (183, 103))"
"((126, 75), (126, 76))"
"((77, 121), (77, 122), (77, 121))"
"((182, 103), (183, 103))"
"((182, 103), (183, 103))"
"((77, 121), (77, 122))"
"((77, 122), (77, 121))"
"((183, 103), (182, 103), (183, 103))"
"((138, 95), (139, 94), (138, 95))"
"((183, 103), (182, 103))"
"((187, 65), (187, 66))"
"((85, 17), (85, 16))"
"((77, 20), (77, 22))"
"((85, 16), (85, 17))"
"((143, 67), (138, 69))"
"((160, 15), (160, 17))"
"((138, 69), (138, 68))"
"((160, 17), (160, 15))"
"((184, 55), (184, 56))"
"((77, 22), (77, 20))"
"((138, 68), (138, 69))"
"((138, 69), (138, 68), (138, 69))"
"((138, 68), (138, 69))"
"((138, 69), (138, 68))"
"((77, 22), (77, 20))"
"((85, 17), (85, 16), (85, 17))"
"((105, 76), (105, 75))"
"((90, 15), (89, 15))"
"((127, 87), (126, 86))"
"((198, 33), (199, 34))"
"((89, 15), (90, 15))"
"((105, 75), (105, 76))"
"((141, 48), (141, 49))"
"((122, 74), (123, 73))"
"((199, 34), (198, 33))"
"((126, 86), (127, 87))"
"((127, 87), (126, 86), (127, 87))"
"((121, 141), (121, 140))"
"((45, 4), (44, 3))"
"((161, 73), (160, 73))"
"((79, 78), (79, 77))"
"((121, 140), (121, 141))"
"((79, 77), (79, 78))"
"((183, 40), (183, 39))"
"((183, 39), (183, 40))"
"((44, 3), (45, 4))"
"((182, 40), (183, 39))"
"((183, 39), (182, 40))"
"((175, 42), (174, 41))"
"((190, 137), (190, 138))"
"((143, 28), (145, 28))"
"((145, 28), (143, 28))"
"((174, 41), (175, 42))"
"((145, 28), (143, 28))"
"((139, 122), (140, 120))"
"((137, 57), (136, 58))"
"((140, 120), (139, 122))"
"((105, 127), (104, 127))"
"((136, 58), (137, 57))"
"((137, 58), (136, 58))"
"((136, 58), (137, 58))"
"((140, 120), (139, 122))"
"((139, 122), (140, 120))"
"((119, 70), (121, 71))"
"((75, 71), (75, 70))"
"((75, 71), (76, 71))"
"((75, 70), (75, 71))"
"((121, 71), (120, 70))"
"((120, 69), (121, 71))"
"((76, 71), (75, 70))"
"((2, 43), (1, 44))"
"((120, 70), (121, 71))"
"((121, 71), (119, 70))"
"((82, 133), (83, 133))"
"((121, 71), (120, 69))"
"((1, 44), (2, 43))"
"((76, 71), (75, 71))"
"((75, 71), (75, 70), (75, 71))"
"((126, 98), (126, 97))"
"((126, 97), (126, 98))"
"((164, 126), (165, 126))"
"((125, 100), (121, 110))"
"((113, 40), (113, 39))"
"((157, 65), (157, 64))"
"((121, 77), (121, 76))"
"((121, 76), (121, 77))"
"((171, 179), (171, 178))"
"((171, 178), (171, 179))"
"((165, 126), (164, 126))"
"((113, 39), (113, 40))"
"((171, 179), (171, 178))"
"((113, 40), (113, 39))"
"((113, 39), (113, 40))"
"((126, 98), (126, 97), (126, 98))"
"((171, 179), (171, 178))"
"((171, 179), (171, 178), (171, 179))"
"((113, 40), (113, 39), (113, 40))"
"((121, 77), (121, 76), (121, 77))"
"((162, 90), (163, 91))"
"((143, 94), (142, 94))"
"((163, 91), (162, 90))"
"((142, 94), (142, 95))"
"((52, 189), (52, 190))"
"((183, 50), (61, 164))"
"((127, 83), (127, 84))"
"((158, 61), (158, 60))"
"((93, 132), (86, 133))"
"((158, 60), (158, 61))"
"((52, 189), (53, 188))"
"((158, 61), (158, 63))"
"((142, 95), (142, 94))"
"((158, 63), (158, 61))"
"((52, 190), (52, 189))"
"((142, 94), (143, 94))"
"((61, 164), (183, 50))"
"((53, 188), (52, 190))"
"((53, 188), (52, 189))"
"((86, 133), (93, 132))"
"((86, 133), (93, 132))"
"((162, 90), (163, 91))"
"((163, 91), (162, 90))"
"((162, 90), (163, 91), (162, 90))"
"((158, 61), (158, 63))"
"((52, 189), (53, 188), (52, 189))"
"((93, 132), (86, 133), (93, 132))"
"((93, 132), (86, 133))"
"((133, 47), (133, 48))"
"((57, 9), (56, 9))"
"((56, 8), (56, 9))"
"((57, 8), (57, 9))"
"((169, 67), (167, 68))"
"((57, 9), (56, 8))"
"((50, 175), (50, 174))"
"((56, 9), (57, 8))"
"((57, 9), (57, 8))"
"((57, 8), (56, 9))"
"((73, 113), (73, 115))"
"((56, 9), (56, 8))"
"((56, 9), (57, 9))"
"((79, 6), (79, 5))"
"((79, 5), (79, 6))"
"((50, 174), (50, 175))"
"((56, 9), (57, 9))"
"((56, 9), (57, 9))"
"((57, 9), (56, 9))"
"((57, 9), (56, 9), (57, 9))"
"((155, 29), (157, 28))"
"((155, 25), (157, 26))"
"((157, 26), (155, 29))"
"((154, 74), (154, 73))"
"((157, 28), (155, 29))"
"((156, 27), (157, 28))"
"((155, 29), (157, 26))"
"((157, 26), (155, 25))"
"((156, 27), (155, 29))"
"((155, 25), (155, 29))"
"((155, 29), (156, 27))"
"((155, 29), (156, 27))"
"((155, 25), (157, 26))"
"((191, 56), (190, 56))"
"((127, 164), (128, 165))"
"((80, 88), (80, 87))"
"((154, 78), (154, 79))"
"((140, 75), (140, 74))"
"((80, 87), (80, 88))"
"((63, 161), (63, 162))"
"((128, 165), (127, 164))"
"((52, 183), (53, 184))"
"((140, 74), (140, 75))"
"((154, 79), (154, 78))"
"((190, 56), (191, 56))"
"((127, 164), (128, 165))"
"((127, 164), (128, 165))"
"((128, 165), (127, 164))"
"((127, 164), (128, 165), (127, 164))"
"((127, 164), (128, 165), (127, 164))"
"((74, 81), (74, 79))"
"((184, 59), (183, 58))"
"((113, 26), (115, 28))"
"((77, 101), (76, 101))"
"((74, 79), (72, 84))"
"((136, 88), (136, 87))"
"((115, 28), (113, 26))"
"((89, 73), (89, 72))"
"((71, 79), (72, 84))"
"((136, 87), (136, 88))"
"((183, 58), (184, 59))"
"((71, 79), (74, 79))"
"((74, 79), (71, 79))"
"((74, 81), (71, 79))"
"((74, 79), (74, 81))"
"((184, 59), (183, 58))"
"((167, 74), (166, 75))"
"((131, 94), (132, 94))"
"((182, 52), (182, 53))"
"((166, 75), (167, 74))"
"((163, 64), (162, 64))"
"((130, 71), (129, 71))"
"((182, 53), (182, 52))"
"((167, 74), (166, 75))"
"((167, 74), (166, 75), (167, 74))"
"((166, 75), (167, 74))"
"((167, 74), (166, 75), (167, 74))"
"((51, 181), (51, 182))"
"((147, 67), (147, 66))"
"((154, 107), (152, 70))"
"((74, 103), (73, 103))"
"((155, 107), (152, 70))"
"((152, 70), (155, 107))"
"((66, 177), (66, 176))"
"((73, 103), (74, 103))"
"((147, 66), (147, 67))"
"((147, 66), (147, 67))"
"((147, 67), (147, 66))"
"((73, 103), (74, 103))"
"((147, 67), (147, 66), (147, 67))"
"((74, 103), (73, 103), (74, 103))"
