Pattern
"((1, 182), (2, 183), (2, 183))"
"((35, 143), (35, 144), (35, 143))"
"((43, 141), (43, 140), (43, 141))"
"((21, 172), (22, 171), (22, 171))"
"((22, 152), (21, 168), (34, 156))"
"((18, 171), (18, 171), (18, 172))"
"((21, 171), (22, 171), (22, 171))"
"((31, 159), (31, 158), (31, 158))"
"((34, 156), (21, 168), (34, 156))"
"((35, 143), (35, 144), (35, 144))"
"((21, 168), (34, 156), (34, 156))"
"((21, 172), (22, 172), (22, 172))"
"((22, 172), (22, 172), (22, 171))"
"((47, 138), (43, 141), (43, 141))"
"((2, 183), (2, 183), (2, 182))"
"((2, 183), (2, 182), (2, 182))"
"((1, 182), (2, 183), (2, 182))"
"((22, 171), (21, 172), (21, 172))"
"((22, 152), (21, 168), (21, 168))"
"((34, 156), (22, 152), (22, 152))"
"((21, 168), (22, 152), (34, 156))"
"((22, 152), (34, 156), (34, 156))"
"((22, 172), (22, 171), (22, 172))"
"((2, 182), (1, 182), (2, 183))"
"((21, 172), (22, 172), (22, 171))"
"((2, 183), (2, 183), (1, 182))"
"((22, 172), (21, 172), (21, 171))"
"((2, 182), (2, 183), (1, 182))"
"((31, 157), (31, 158), (31, 159))"
"((50, 140), (50, 140), (51, 140))"
"((51, 140), (51, 140), (50, 140))"
"((31, 157), (31, 159), (31, 159))"
"((22, 172), (21, 172), (21, 172))"
"((22, 152), (22, 152), (34, 156))"
"((22, 152), (34, 156), (21, 168))"
"((43, 140), (43, 140), (43, 141))"
"((31, 159), (31, 157), (31, 159))"
"((22, 172), (21, 171), (21, 172))"
"((50, 140), (51, 140), (50, 140))"
"((63, 20), (63, 19), (63, 20))"
"((38, 184), (38, 183), (38, 183))"
"((38, 184), (38, 183), (38, 184))"
"((43, 140), (43, 141), (43, 141))"
"((21, 171), (21, 172), (21, 172))"
"((21, 172), (21, 171), (22, 172))"
"((22, 152), (22, 152), (21, 168))"
"((2, 183), (2, 183), (11, 149))"
"((2, 183), (2, 182), (11, 149))"
"((21, 172), (22, 171), (21, 171))"
"((31, 159), (31, 158), (31, 159))"
"((2, 182), (2, 183), (11, 149))"
"((22, 152), (21, 168), (22, 152))"
"((21, 172), (21, 171), (21, 172))"
"((34, 156), (22, 152), (34, 156))"
"((38, 183), (38, 183), (38, 184))"
"((31, 159), (31, 157), (31, 157))"
"((21, 171), (21, 171), (21, 172))"
"((31, 158), (31, 157), (31, 157))"
"((21, 172), (22, 172), (21, 172), (21, 171))"
"((21, 172), (22, 171), (21, 172), (21, 172))"
"((22, 152), (22, 152), (21, 168), (22, 152))"
"((38, 184), (38, 183), (38, 183), (38, 184))"
"((22, 172), (22, 172), (21, 171), (22, 172))"
"((22, 172), (21, 172), (21, 171), (22, 172))"
"((34, 156), (22, 152), (21, 168), (21, 168))"
"((50, 140), (50, 140), (51, 140), (50, 140))"
"((22, 172), (21, 171), (21, 172), (21, 172))"
"((22, 172), (22, 172), (21, 171), (21, 172))"
"((31, 158), (31, 157), (31, 158), (31, 159))"
"((21, 168), (22, 152), (34, 156), (21, 168))"
"((31, 157), (31, 158), (31, 158), (31, 159))"
"((22, 172), (21, 172), (21, 171), (21, 172))"
"((2, 183), (2, 183), (2, 182), (2, 182))"
"((21, 172), (22, 172), (21, 171), (22, 172))"
"((21, 172), (22, 172), (21, 172), (21, 172))"
"((34, 156), (22, 152), (21, 168), (34, 156))"
"((34, 156), (22, 152), (22, 152), (21, 168))"
"((22, 152), (21, 168), (34, 156), (34, 156))"
"((63, 20), (63, 20), (63, 19), (63, 19))"
"((21, 168), (21, 168), (34, 156), (34, 156))"
"((21, 172), (22, 172), (21, 171), (21, 172))"
"((43, 140), (43, 140), (43, 141), (43, 141))"
"((63, 20), (63, 20), (63, 19), (63, 20))"
"((50, 140), (51, 140), (51, 140), (50, 140))"
"((34, 156), (22, 152), (21, 168), (22, 152))"
"((43, 141), (43, 140), (43, 141), (43, 141))"
"((34, 156), (21, 168), (34, 156), (34, 156))"
"((31, 159), (31, 157), (31, 158), (31, 159))"
"((21, 147), (21, 147))"
"((28, 154), (29, 155))"
"((28, 154), (29, 154))"
"((21, 147), (22, 147))"
"((26, 153), (26, 153))"
"((20, 177), (20, 177))"
"((20, 180), (21, 179))"
"((19, 154), (19, 154))"
"((22, 27), (22, 28))"
"((22, 27), (22, 27))"
"((30, 148), (30, 147))"
"((19, 154), (20, 155))"
"((19, 154), (20, 154))"
"((20, 155), (19, 154))"
"((27, 24), (28, 25))"
"((35, 148), (36, 148))"
"((27, 24), (28, 24))"
"((18, 176), (17, 176))"
"((17, 177), (17, 176))"
"((11, 154), (11, 154))"
"((20, 154), (19, 154))"
"((27, 24), (27, 24))"
"((28, 25), (28, 24))"
"((22, 147), (21, 148))"
"((27, 23), (28, 25))"
"((20, 155), (20, 155))"
"((27, 24), (27, 23))"
"((22, 147), (21, 147))"
"((30, 147), (30, 148))"
"((18, 176), (20, 177))"
"((27, 24), (29, 25))"
"((28, 24), (28, 25))"
"((29, 25), (28, 24))"
"((11, 195), (11, 195))"
"((20, 154), (20, 155))"
"((27, 23), (27, 24))"
"((28, 24), (28, 24))"
"((21, 148), (21, 147))"
"((20, 154), (20, 154))"
"((31, 161), (31, 161))"
"((11, 195), (10, 195))"
"((17, 176), (17, 177))"
"((21, 179), (21, 179))"
"((22, 28), (22, 28))"
"((17, 176), (18, 176))"
"((28, 24), (27, 23))"
"((21, 147), (21, 148))"
"((22, 28), (22, 27))"
"((28, 169), (28, 169))"
"((20, 181), (20, 181))"
"((39, 119), (39, 119))"
"((42, 153), (42, 154))"
"((28, 24), (29, 25))"
"((33, 146), (33, 146))"
"((20, 180), (20, 180))"
"((30, 148), (30, 148))"
"((32, 143), (32, 143))"
"((20, 181), (21, 180))"
"((11, 153), (11, 153))"
"((42, 153), (42, 153))"
"((17, 176), (20, 177))"
"((29, 155), (28, 154))"
"((10, 195), (11, 195))"
"((28, 25), (28, 25))"
"((10, 195), (10, 195))"
"((29, 155), (29, 155))"
"((39, 129), (39, 119))"
"((28, 25), (27, 24))"
"((29, 155), (29, 154))"
"((39, 119), (33, 150))"
"((29, 154), (28, 154))"
"((28, 25), (27, 23))"
"((33, 150), (33, 150))"
"((29, 25), (27, 24))"
"((42, 154), (42, 154))"
"((28, 24), (27, 24))"
"((29, 154), (29, 155))"
"((11, 154), (11, 153))"
"((29, 154), (29, 154))"
"((28, 162), (28, 162))"
"((21, 179), (20, 180))"
"((27, 23), (28, 24))"
"((20, 155), (20, 154))"
"((30, 147), (30, 147))"
"((22, 147), (22, 147))"
"((33, 150), (39, 119))"
"((28, 154), (28, 154))"
"((27, 23), (27, 23))"
"((21, 148), (22, 147))"
"((17, 176), (17, 176))"
"((42, 154), (42, 153))"
"((28, 154), (20, 154))"
"((20, 177), (17, 176))"
"((11, 153), (11, 154))"
"((28, 154), (29, 155), (29, 154))"
"((39, 119), (39, 119), (33, 150))"
"((29, 155), (29, 154), (29, 155))"
"((21, 147), (22, 147), (22, 147))"
"((27, 24), (28, 24), (28, 24))"
"((28, 25), (28, 24), (28, 25))"
"((29, 155), (28, 154), (28, 154))"
"((27, 24), (28, 24), (27, 24))"
"((28, 24), (28, 24), (27, 24))"
"((11, 195), (10, 195), (10, 195))"
"((20, 154), (20, 155), (20, 154))"
"((29, 154), (28, 154), (28, 154))"
"((11, 195), (11, 195), (10, 195))"
"((19, 154), (19, 154), (20, 155))"
"((28, 24), (27, 23), (28, 24))"
"((29, 155), (29, 154), (28, 154))"
"((17, 176), (20, 177), (17, 176))"
"((21, 147), (22, 147), (21, 147))"
"((28, 154), (29, 155), (29, 155))"
"((19, 154), (20, 154), (20, 155))"
"((28, 154), (29, 154), (28, 154))"
"((21, 147), (21, 147), (22, 147))"
"((22, 27), (22, 28), (22, 27))"
"((20, 155), (20, 155), (20, 154))"
"((33, 150), (33, 150), (39, 119))"
"((28, 25), (28, 24), (28, 24))"
"((19, 154), (20, 155), (20, 154))"
"((19, 154), (20, 154), (20, 154))"
"((28, 24), (28, 24), (27, 23))"
"((11, 195), (10, 195), (11, 195))"
"((28, 154), (29, 155), (28, 154))"
"((19, 154), (20, 154), (19, 154))"
"((19, 154), (19, 154), (20, 154))"
"((11, 195), (11, 195), (10, 195), (11, 195))"
"((53, 175), (57, 180))"
"((15, 166), (15, 166))"
"((24, 161), (24, 161))"
"((57, 183), (57, 184))"
"((27, 147), (26, 147))"
"((15, 166), (15, 165))"
"((15, 165), (15, 166))"
"((32, 147), (32, 148))"
"((57, 184), (57, 180))"
"((15, 165), (15, 165))"
"((24, 151), (23, 153))"
"((25, 153), (24, 150))"
"((58, 180), (57, 183))"
"((53, 175), (58, 180))"
"((58, 181), (57, 180))"
"((15, 166), (14, 168))"
"((15, 167), (14, 166))"
"((57, 180), (57, 180))"
"((57, 184), (58, 181))"
"((32, 146), (32, 148))"
"((32, 147), (33, 147))"
"((47, 147), (47, 147))"
"((33, 147), (32, 147))"
"((15, 167), (15, 167))"
"((32, 147), (32, 146))"
"((58, 181), (58, 180))"
"((57, 184), (53, 175))"
"((57, 184), (57, 184))"
"((35, 147), (35, 147))"
"((25, 150), (35, 147))"
"((25, 150), (24, 151))"
"((32, 146), (33, 147))"
"((14, 166), (14, 165))"
"((32, 146), (33, 146))"
"((32, 148), (32, 148))"
"((14, 165), (15, 166))"
"((47, 147), (46, 147))"
"((23, 151), (32, 164))"
"((26, 146), (26, 147))"
"((24, 162), (24, 162))"
"((15, 166), (14, 166))"
"((24, 150), (24, 150))"
"((57, 180), (53, 175))"
"((24, 162), (24, 161))"
"((32, 146), (32, 146))"
"((33, 147), (33, 146))"
"((23, 153), (24, 153))"
"((57, 184), (54, 174))"
"((15, 165), (14, 166))"
"((14, 166), (15, 166))"
"((75, 169), (75, 169))"
"((28, 147), (27, 147))"
"((26, 147), (26, 147))"
"((58, 180), (58, 181))"
"((24, 153), (23, 153))"
"((24, 161), (24, 162))"
"((15, 166), (15, 167))"
"((32, 148), (33, 147))"
"((33, 146), (33, 147))"
"((15, 166), (25, 168))"
"((15, 165), (15, 167))"
"((76, 170), (75, 169))"
"((24, 151), (25, 150))"
"((57, 183), (58, 180))"
"((32, 148), (32, 146))"
"((58, 180), (53, 175))"
"((25, 153), (24, 151))"
"((58, 180), (57, 184))"
"((53, 175), (58, 181))"
"((24, 153), (24, 153))"
"((14, 168), (15, 166))"
"((24, 151), (24, 150))"
"((41, 157), (42, 157))"
"((7, 116), (7, 116))"
"((26, 147), (26, 146))"
"((26, 146), (27, 147))"
"((27, 147), (26, 146))"
"((57, 183), (57, 183))"
"((58, 180), (54, 174))"
"((53, 175), (57, 184))"
"((33, 147), (32, 148))"
"((32, 147), (32, 147))"
"((58, 181), (58, 181))"
"((26, 147), (27, 147))"
"((57, 180), (58, 181))"
"((23, 153), (23, 153))"
"((25, 168), (25, 168))"
"((27, 147), (27, 147))"
"((14, 166), (14, 166))"
"((32, 164), (32, 164))"
"((24, 150), (24, 151))"
"((57, 184), (58, 180))"
"((32, 146), (32, 147))"
"((33, 147), (33, 147))"
"((58, 181), (57, 184))"
"((57, 180), (57, 184))"
"((14, 166), (15, 167))"
"((14, 166), (25, 168))"
"((35, 147), (25, 150))"
"((15, 167), (15, 166))"
"((25, 150), (25, 150))"
"((75, 169), (76, 170))"
"((33, 147), (32, 146))"
"((15, 167), (15, 165))"
"((57, 180), (58, 180))"
"((25, 153), (25, 153))"
"((31, 165), (31, 167))"
"((57, 184), (57, 183))"
"((24, 150), (25, 150))"
"((25, 150), (24, 150))"
"((58, 180), (57, 180))"
"((32, 148), (32, 147))"
"((76, 170), (76, 170))"
"((33, 146), (32, 147))"
"((15, 166), (14, 165))"
"((24, 151), (24, 151))"
"((54, 174), (57, 184))"
"((19, 169), (19, 169))"
"((14, 166), (15, 165))"
"((58, 180), (58, 180))"
"((15, 165), (15, 166), (14, 166))"
"((27, 147), (26, 147), (26, 147))"
"((33, 147), (32, 147), (32, 147))"
"((32, 147), (32, 148), (32, 148))"
"((57, 184), (57, 180), (58, 180))"
"((32, 147), (32, 146), (32, 146))"
"((32, 148), (32, 148), (32, 147))"
"((15, 166), (15, 165), (15, 166))"
"((15, 166), (14, 166), (15, 167))"
"((15, 165), (14, 166), (15, 166))"
"((15, 167), (14, 166), (14, 166))"
"((32, 147), (33, 147), (32, 148))"
"((58, 181), (57, 180), (58, 180))"
"((57, 184), (57, 180), (57, 180))"
"((15, 166), (15, 166), (25, 168))"
"((32, 146), (32, 148), (32, 148))"
"((24, 151), (24, 150), (25, 150))"
"((57, 180), (57, 180), (57, 184))"
"((32, 148), (32, 146), (32, 147))"
"((33, 147), (32, 148), (32, 147))"
"((32, 146), (33, 147), (32, 148))"
"((15, 166), (15, 167), (15, 166))"
"((24, 151), (25, 150), (24, 150))"
"((15, 165), (15, 167), (15, 166))"
"((57, 184), (58, 180), (57, 180))"
"((32, 147), (32, 148), (32, 146))"
"((53, 175), (57, 180), (57, 184))"
"((58, 180), (57, 184), (57, 183))"
"((58, 181), (58, 180), (58, 180))"
"((15, 166), (15, 166), (15, 165))"
"((15, 166), (15, 165), (15, 165))"
"((76, 170), (75, 169), (76, 170))"
"((57, 180), (58, 180), (58, 180))"
"((32, 147), (33, 147), (32, 146))"
"((32, 148), (33, 147), (33, 147))"
"((32, 146), (32, 148), (32, 146))"
"((57, 184), (57, 180), (58, 181))"
"((15, 166), (15, 166), (15, 167))"
"((15, 166), (15, 165), (15, 167))"
"((57, 180), (58, 180), (57, 180))"
"((15, 167), (15, 167), (15, 166))"
"((27, 147), (26, 147), (27, 147))"
"((32, 146), (33, 147), (32, 146))"
"((15, 166), (15, 167), (15, 165))"
"((53, 175), (58, 180), (57, 184))"
"((24, 150), (24, 150), (24, 151))"
"((57, 184), (58, 180), (58, 180))"
"((14, 166), (14, 166), (15, 167))"
"((15, 166), (14, 166), (14, 166))"
"((32, 147), (32, 146), (33, 147))"
"((33, 147), (32, 147), (32, 146))"
"((24, 151), (24, 150), (24, 151))"
"((58, 181), (58, 180), (57, 184))"
"((24, 150), (24, 151), (24, 151))"
"((32, 148), (32, 148), (32, 146))"
"((58, 180), (53, 175), (57, 184))"
"((57, 184), (58, 181), (58, 180))"
"((57, 184), (57, 180), (57, 184))"
"((32, 147), (32, 146), (32, 147))"
"((58, 180), (58, 181), (57, 184))"
"((58, 181), (57, 180), (57, 184))"
"((15, 165), (15, 166), (15, 167))"
"((25, 153), (24, 151), (24, 150))"
"((32, 146), (32, 146), (32, 147))"
"((32, 147), (32, 148), (33, 147))"
"((32, 148), (33, 147), (32, 148))"
"((15, 165), (15, 167), (15, 165))"
"((33, 147), (33, 147), (32, 146))"
"((15, 166), (15, 166), (14, 166))"
"((24, 162), (24, 161), (24, 162))"
"((15, 167), (14, 166), (15, 166))"
"((15, 166), (15, 165), (14, 166))"
"((14, 166), (15, 166), (15, 167))"
"((57, 184), (57, 180), (53, 175))"
"((57, 184), (57, 184), (57, 183))"
"((32, 147), (33, 147), (33, 147))"
"((15, 165), (15, 165), (14, 166))"
"((26, 147), (26, 147), (27, 147))"
"((57, 184), (57, 184), (58, 180))"
"((32, 146), (32, 148), (33, 147))"
"((32, 147), (32, 148), (32, 147))"
"((57, 184), (57, 184), (54, 174))"
"((15, 166), (14, 166), (15, 166))"
"((57, 184), (58, 181), (57, 184))"
"((32, 146), (33, 147), (33, 147))"
"((32, 147), (33, 147), (32, 147))"
"((14, 166), (15, 167), (15, 166))"
"((57, 180), (53, 175), (57, 184))"
"((35, 147), (25, 150), (25, 150))"
"((32, 146), (32, 148), (32, 147))"
"((32, 148), (33, 147), (32, 146))"
"((53, 175), (58, 180), (58, 180))"
"((57, 180), (57, 180), (58, 180))"
"((53, 175), (57, 184), (58, 180))"
"((25, 153), (24, 151), (24, 151))"
"((26, 147), (27, 147), (27, 147))"
"((32, 148), (32, 148), (33, 147))"
"((57, 184), (53, 175), (57, 184))"
"((25, 150), (35, 147), (25, 150))"
"((58, 180), (57, 184), (58, 180))"
"((32, 147), (33, 147), (32, 148), (32, 147))"
"((32, 146), (32, 148), (32, 148), (33, 147))"
"((32, 147), (32, 146), (32, 146), (32, 147))"
"((33, 147), (32, 147), (32, 146), (32, 147))"
"((57, 184), (57, 180), (58, 180), (58, 180))"
"((15, 166), (15, 166), (14, 166), (15, 166))"
"((32, 147), (32, 148), (32, 148), (32, 147))"
"((32, 148), (33, 147), (33, 147), (32, 146))"
"((32, 147), (32, 148), (33, 147), (32, 146))"
"((24, 150), (24, 150), (24, 151), (24, 151))"
"((58, 181), (58, 180), (57, 184), (58, 180))"
"((32, 147), (32, 148), (33, 147), (32, 148))"
"((32, 147), (32, 146), (33, 147), (33, 147))"
"((32, 147), (32, 148), (32, 148), (33, 147))"
"((24, 151), (24, 150), (24, 151), (24, 151))"
"((35, 158), (35, 158))"
"((26, 154), (26, 153))"
"((52, 157), (52, 157))"
"((26, 144), (26, 143))"
"((52, 157), (51, 156))"
"((33, 141), (32, 141))"
"((31, 135), (31, 136))"
"((32, 141), (31, 141))"
"((26, 143), (25, 143))"
"((26, 143), (26, 144))"
"((35, 150), (26, 153))"
"((22, 159), (22, 159))"
"((25, 143), (25, 143))"
"((32, 141), (33, 141))"
"((28, 145), (28, 145))"
"((26, 154), (26, 154))"
"((25, 143), (26, 143))"
"((36, 141), (36, 141))"
"((34, 199), (34, 199))"
"((47, 89), (47, 90))"
"((26, 153), (26, 154))"
"((33, 141), (31, 141))"
"((26, 144), (25, 143))"
"((26, 144), (26, 144))"
"((51, 156), (52, 157))"
"((35, 141), (36, 141))"
"((51, 156), (51, 156))"
"((25, 144), (25, 143))"
"((26, 153), (26, 152))"
"((32, 141), (34, 140))"
"((33, 141), (33, 141))"
"((34, 167), (34, 167))"
"((21, 151), (21, 150))"
"((36, 141), (35, 141))"
"((25, 143), (25, 144))"
"((25, 143), (26, 144))"
"((26, 143), (26, 143))"
"((32, 141), (32, 141))"
"((35, 141), (35, 141))"
"((29, 176), (29, 175))"
"((47, 90), (47, 90))"
"((29, 175), (29, 175))"
"((26, 154), (26, 153), (26, 153))"
"((26, 143), (25, 143), (26, 143))"
"((32, 141), (33, 141), (33, 141))"
"((33, 141), (32, 141), (32, 141))"
"((33, 141), (32, 141), (31, 141))"
"((33, 141), (32, 141), (33, 141))"
"((25, 169), (25, 168))"
"((33, 184), (33, 184))"
"((31, 165), (31, 165))"
"((25, 169), (26, 168))"
"((18, 169), (18, 169))"
"((19, 155), (18, 156))"
"((25, 168), (25, 169))"
"((18, 156), (20, 149))"
"((23, 149), (23, 149))"
"((31, 165), (32, 166))"
"((32, 166), (31, 165))"
"((18, 157), (18, 156))"
"((18, 156), (16, 155))"
"((18, 159), (18, 158))"
"((32, 166), (32, 166))"
"((19, 167), (23, 149))"
"((18, 158), (18, 158))"
"((23, 149), (19, 167))"
"((32, 185), (32, 185))"
"((18, 156), (17, 156))"
"((18, 156), (18, 155))"
"((18, 169), (19, 167))"
"((11, 170), (11, 170))"
"((32, 167), (31, 165))"
"((45, 82), (51, 48))"
"((32, 166), (32, 165))"
"((25, 169), (25, 169))"
"((38, 163), (38, 163))"
"((18, 157), (18, 158))"
"((18, 156), (19, 155))"
"((18, 158), (18, 156))"
"((24, 154), (24, 154))"
"((33, 184), (32, 185))"
"((32, 167), (32, 166))"
"((45, 82), (45, 82))"
"((16, 155), (18, 156))"
"((18, 156), (18, 157))"
"((19, 156), (19, 156))"
"((28, 143), (31, 142))"
"((32, 166), (32, 167))"
"((18, 158), (18, 159))"
"((19, 167), (18, 169))"
"((10, 174), (10, 175))"
"((25, 151), (24, 151))"
"((18, 156), (18, 156))"
"((18, 158), (17, 159))"
"((32, 165), (32, 166))"
"((30, 157), (30, 158))"
"((24, 154), (22, 153))"
"((32, 185), (33, 184))"
"((18, 156), (19, 156))"
"((25, 153), (25, 152))"
"((18, 158), (18, 157))"
"((17, 159), (18, 158))"
"((19, 156), (18, 156))"
"((32, 167), (32, 167))"
"((26, 168), (25, 169))"
"((17, 156), (18, 156))"
"((25, 152), (25, 153))"
"((31, 165), (32, 167))"
"((17, 159), (17, 159))"
"((19, 167), (19, 167))"
"((18, 156), (18, 158))"
"((19, 155), (18, 156), (18, 156))"
"((23, 149), (19, 167), (19, 167))"
"((18, 156), (16, 155), (18, 156))"
"((18, 169), (18, 169), (19, 167))"
"((32, 166), (32, 166), (32, 167))"
"((32, 167), (32, 166), (32, 167))"
"((31, 165), (32, 166), (32, 166))"
"((23, 149), (23, 149), (19, 167))"
"((32, 166), (32, 167), (32, 167))"
"((18, 169), (19, 167), (18, 169))"
"((19, 156), (19, 156), (18, 156))"
"((18, 158), (17, 159), (18, 158))"
"((19, 167), (23, 149), (19, 167))"
"((18, 156), (19, 156), (18, 156))"
"((18, 169), (19, 167), (19, 167))"
"((31, 165), (32, 166), (32, 167))"
"((31, 165), (31, 165), (32, 166))"
"((18, 156), (18, 156), (19, 156))"
"((16, 155), (18, 156), (18, 156))"
"((18, 169), (18, 169), (19, 167), (19, 167))"
"((18, 169), (18, 169), (19, 167), (18, 169))"
"((32, 166), (32, 166), (32, 167), (32, 167))"
"((31, 157), (28, 163))"
"((23, 176), (23, 176))"
"((25, 167), (25, 167))"
"((30, 156), (30, 156))"
"((30, 157), (31, 157))"
"((17, 157), (16, 158))"
"((30, 156), (31, 157))"
"((37, 185), (38, 184))"
"((38, 185), (33, 194))"
"((38, 184), (33, 194))"
"((16, 157), (17, 157))"
"((20, 176), (21, 177))"
"((12, 146), (12, 146))"
"((37, 155), (36, 154))"
"((29, 163), (28, 163))"
"((17, 157), (16, 157))"
"((31, 158), (28, 163))"
"((36, 154), (37, 154))"
"((25, 168), (25, 167))"
"((28, 163), (31, 157))"
"((21, 177), (21, 176))"
"((31, 159), (30, 157))"
"((13, 169), (13, 170))"
"((37, 185), (33, 194))"
"((38, 185), (38, 185))"
"((21, 177), (20, 176))"
"((16, 157), (16, 158))"
"((12, 146), (12, 145))"
"((31, 158), (30, 157))"
"((38, 184), (38, 185))"
"((37, 154), (37, 154))"
"((37, 185), (37, 185))"
"((29, 163), (31, 157))"
"((30, 157), (31, 158))"
"((21, 176), (21, 176))"
"((28, 163), (28, 163))"
"((16, 157), (16, 157))"
"((30, 156), (31, 158))"
"((37, 185), (38, 185))"
"((16, 158), (17, 157))"
"((38, 185), (37, 185))"
"((38, 184), (37, 185))"
"((28, 163), (31, 158))"
"((21, 177), (21, 177))"
"((31, 157), (30, 156))"
"((16, 158), (16, 158))"
"((36, 154), (36, 154))"
"((37, 155), (37, 154))"
"((37, 154), (37, 155))"
"((20, 176), (20, 176))"
"((12, 145), (12, 146))"
"((29, 163), (31, 158))"
"((37, 154), (36, 154))"
"((16, 158), (16, 157))"
"((30, 157), (31, 159))"
"((21, 176), (21, 177))"
"((30, 156), (31, 159))"
"((31, 159), (30, 156))"
"((38, 185), (38, 184))"
"((31, 158), (29, 163))"
"((31, 158), (30, 156))"
"((21, 177), (20, 176), (20, 176))"
"((38, 184), (38, 185), (37, 185))"
"((31, 158), (30, 157), (31, 158))"
"((31, 158), (31, 159), (30, 156))"
"((37, 185), (38, 184), (38, 184))"
"((30, 156), (31, 158), (30, 156))"
"((31, 158), (31, 158), (29, 163))"
"((16, 157), (17, 157), (16, 157))"
"((20, 176), (21, 177), (21, 177))"
"((31, 158), (31, 158), (30, 156))"
"((38, 184), (38, 185), (38, 184))"
